      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1994.2192        0.531       -1.332        6.904        4.626        3.354       14.164
 1994.2219        1.729        2.495       -5.064        3.470        2.439       10.226
 1994.2247       -1.578        2.166       -3.427        3.446        2.382        9.946
 1994.2274       -2.323        3.568       -1.116        3.395        2.373        9.993
 1994.2301       -1.914        1.480       -2.110        3.512        2.327       10.056
 1994.2329       -0.538        1.726       -5.290        3.545        2.603       10.862
 1994.2356       -0.449        0.856       -6.503        3.381        2.354        9.988
 1994.2384        1.492        2.827       -9.107        3.229        2.337        9.812
 1994.2411       -1.375       -0.130       -7.292        3.293        2.396       10.122
 1994.2438       -1.844        1.473       -4.345        3.364        2.432       10.499
 1994.2466       -2.675       -0.131       -9.506        3.321        2.462       10.514
 1994.2493       -3.487        2.968       -8.791        3.301        2.434       10.336
 1994.2521        0.237        3.363       -7.605        3.418        2.449       10.364
 1994.2575       -1.144        4.219       -3.704        3.285        2.308        9.723
 1994.2603        0.082       -1.306       -0.645        3.398        2.424       10.049
 1994.2630       -2.734        0.644       -3.077        3.528        2.485       10.287
 1994.2658       -2.135        0.309       -6.725        3.627        2.608       10.790
 1994.2685       -5.600        1.639       -5.194        3.512        2.421       10.195
 1994.2712       -5.870       -1.542       -5.876        3.510        2.469       10.338
 1994.2740       -5.200        0.990       -9.779        3.732        2.450       10.933
 1994.2767       -3.983        0.201       -8.317        3.428        2.380       10.078
 1994.2795       -2.733        0.597       -3.895        3.378        2.370       10.047
 1994.2822       -0.303        0.864        1.500        3.405        2.388        9.869
 1994.2849        0.498        1.863       -4.413        3.345        2.310        9.710
 1994.2877       -1.708        2.060        1.410        3.445        2.405       10.167
 1994.2904       -1.452        0.778       -9.159        3.892        2.749       11.803
 1994.2932       -2.325        1.359       -7.755        3.374        2.426       10.109
 1994.2959       -2.339        2.774       -0.615        3.327        2.447       10.157
 1994.2986       -1.516        1.599       -5.628        3.272        2.315        9.467
 1994.3014       -1.665        1.601       -4.895        3.263        2.264        9.608
 1994.3041       -0.049        1.327       -1.457        3.514        2.776       10.208
 1994.3068       -0.423        2.288       -1.692        3.657        2.730       10.660
 1994.3096       -0.274        5.195       -0.312        3.556        2.597       10.494
 1994.3123        1.485        2.717        1.920        3.579        2.911       10.595
 1994.3151        0.708        2.838       -6.333        3.465        2.776       10.261
 1994.3178       -1.423        2.538        0.425        3.728        3.058       10.857
 1994.3205       -1.793       -0.775        3.674        3.555        2.705       10.618
 1994.3233        0.325        4.072        0.528        3.618        2.822       10.556
 1994.3260       -0.513        0.621       -4.608        3.469        2.684       10.251
 1994.3288       -1.985        3.225       -4.663        3.847        3.145       11.152
 1994.3315       -0.940        3.115       -3.724        3.630        2.745       10.144
 1994.3342       -0.865        4.257       -3.988        3.675        2.728       10.805
 1994.3370       -1.096        4.093       -3.183        3.732        2.861       10.758
 1994.3397        1.071        1.823       -7.546        3.621        2.713       10.493
 1994.3425        1.243        1.811       -3.819        3.659        2.695       10.499
 1994.3452       -2.155       -1.566       -4.478        3.694        2.965       11.016
 1994.3479        0.563        2.368       -1.682        3.786        2.749       10.777
 1994.3507       -2.413        3.550       -0.030        3.712        2.924       10.780
 1994.3534        0.311        1.003       -4.493        3.761        2.935       10.591
 1994.3562       -3.623       -1.195        0.506        3.579        2.765       10.300
 1994.3589       -2.589        1.975        2.113        3.471        2.647       10.002
 1994.3616       -0.007        1.498       -1.826        3.672        2.773       10.672
 1994.3644       -0.653        0.337       -1.424        3.685        3.002       10.493
 1994.3671        0.061        2.181        2.893        3.549        2.767       10.472
 1994.3699       -0.703        0.295        3.668        3.517        2.771       10.489
 1994.3726       -1.525        1.657       -3.161        3.481        2.727       10.236
 1994.3753       -2.358        0.020       -1.353        3.490        2.727       10.058
 1994.3781       -0.500        0.667       -2.637        3.695        3.043       10.982
 1994.3808       -2.556        0.950       -1.362        3.666        3.033       10.685
 1994.3836       -2.495        0.153        0.365        3.613        2.799       10.503
 1994.3863       -2.684       -0.646        3.064        3.617        2.793       10.413
 1994.3890       -2.526        0.206       -1.225        3.492        2.966       10.357
 1994.3918       -1.435        2.377        2.947        3.718        2.831       10.872
 1994.3945       -2.644        3.458       -6.860        3.484        2.793       10.141
 1994.3973       -4.025        0.482        3.009        3.612        3.044       10.563
 1994.4000       -2.947       -1.191        1.866        3.474        2.647       10.256
 1994.4027       -3.491        0.860        2.890        3.616        2.832       10.527
 1994.4055       -5.111       -1.074        6.993        3.646        2.790       10.547
 1994.4082       -5.757       -2.528       -6.851        3.700        2.929       10.612
 1994.4110       -3.474       -1.695        0.582        3.561        2.793       10.791
 1994.4137       -1.329        0.578       -2.461        3.600        2.873       10.614
 1994.4164       -3.063       -0.754       -1.459        3.580        2.671       10.393
 1994.4192       -0.409        0.331       -4.690        3.665        2.793       10.737
 1994.4219       -2.786        0.254        3.148        3.519        2.664       10.396
 1994.4247       -1.394       -1.160        2.854        3.748        2.846       10.586
 1994.4274       -2.989       -2.825        1.201        3.474        2.890       10.174
 1994.4301       -2.565        1.080        1.768        3.616        2.934       10.677
 1994.4329        0.001       -0.023        0.474        3.549        2.862       10.209
 1994.4356       -2.237       -0.397       -1.907        3.485        2.780       10.064
 1994.4384       -1.139        0.856        1.653        3.458        2.745       10.226
 1994.4411        0.496       -0.503        0.696        3.522        2.758       10.312
 1994.4438       -0.668        0.412        1.209        3.712        2.904       10.966
 1994.4466       -0.191       -1.386       -1.882        3.562        2.750       10.554
 1994.4493       -1.407       -0.123       -1.344        3.593        2.910       10.545
 1994.4521       -0.138       -0.528        4.227        3.554        2.648       10.276
 1994.4548       -0.808       -0.133       -3.808        3.597        2.917       10.669
 1994.4575       -3.016        1.239        3.583        3.645        2.870       10.612
 1994.4603       -3.047       -0.877       -1.324        3.811        2.953       11.269
 1994.4630       -1.814       -1.051       -3.683        3.689        2.816       10.821
 1994.4658       -1.655        0.579       -0.540        3.399        2.715       10.038
 1994.4685       -1.850       -1.735        2.880        3.952        3.275       11.208
 1994.4712       -1.568       -1.423       -0.877        3.399        2.380        9.950
 1994.4740       -0.746        1.433        2.266        3.376        2.367        9.831
 1994.4767       -0.653       -2.860       -2.050        3.419        2.367       10.159
 1994.4795       -1.559       -0.300       -1.474        3.352        2.298        9.674
 1994.4822        1.570       -0.146       -0.364        3.388        2.343        9.908
 1994.4849       -0.868       -1.968       -3.644        3.537        2.416       10.272
 1994.4877        0.332       -2.167       -4.262        3.449        2.382        9.953
 1994.4904       -0.720       -0.070       -6.916        3.337        2.404        9.772
 1994.4932       -1.659       -1.552        1.061        3.312        2.339        9.698
 1994.4959       -0.579        0.271        5.307        3.267        2.339        9.614
 1994.4986       -1.039       -2.456        0.209        3.301        2.271        9.538
 1994.5014        1.020       -1.812       -0.087        3.281        2.292        9.475
 1994.5041        0.976        0.583        1.443        3.257        2.265        9.383
 1994.5068        0.389       -0.951        0.685        3.401        2.360        9.746
 1994.5096        1.268       -1.052        3.140        3.310        2.347        9.707
 1994.5123        2.529        1.211        4.092        3.416        2.371       10.009
 1994.5151        0.952       -0.359        4.317        3.353        2.399       10.131
 1994.5178        2.966        1.314        6.626        3.437        2.357        9.921
 1994.5205        1.622        0.328        5.913        3.448        2.419       10.243
 1994.5233        1.828        0.019        3.777        3.391        2.375       10.064
 1994.5260        2.333       -0.976       -3.329        3.514        2.422       10.204
 1994.5288        2.787        1.166       -5.501        3.460        2.422       10.193
 1994.5315        2.495        1.845        4.179        3.393        2.364        9.959
 1994.5342        2.283        2.334       -5.192        3.421        2.371       10.014
 1994.5370        3.771        1.141       -3.544        3.335        2.323        9.857
 1994.5397        1.546        0.207       -2.430        3.385        2.330        9.768
 1994.5425        0.971        0.688        3.502        3.329        2.346        9.844
 1994.5452        0.789       -1.014       -0.546        3.432        2.386       10.078
 1994.5479        4.452        1.077        1.179        3.361        2.368        9.887
 1994.5507        3.078        1.288        6.137        3.411        2.375       10.091
 1994.5534       -1.480       -0.399        9.190        3.940        2.667       11.312
 1994.5562        2.249        0.966        1.232        3.577        2.537       10.682
 1994.5589       -0.495       -1.442        5.446        3.560        2.381       10.204
 1994.5616        2.535       -1.096        6.029        3.649        2.501       10.493
 1994.5644        3.640       -0.653       -5.489        3.491        2.420       10.402
 1994.5671        1.422        1.256        2.087        3.474        2.375       10.268
 1994.5699        1.900       -2.047        0.937        3.500        2.457       10.082
 1994.5726        2.049       -0.063        3.031        3.218        2.253        9.169
 1994.5753        0.692        0.318        2.747        3.467        2.366       10.147
 1994.5781        1.421       -0.267        2.931        3.374        2.380        9.967
 1994.5808        1.787       -0.019       -0.762        3.467        2.404       10.154
 1994.5836        1.652        0.561        0.711        3.471        2.477       10.315
 1994.5863        2.179       -2.749        0.031        3.568        2.478       10.509
 1994.5890       -0.275       -2.496       -2.525        3.518        2.475       10.459
 1994.5918        3.636       -3.480        6.818        3.455        2.449       10.333
 1994.5945        3.437       -5.489        2.508        3.490        2.417       10.065
 1994.5973        2.205       -1.100        1.860        3.513        2.415       10.180
 1994.6000        0.687       -2.731        1.935        3.581        2.465       10.512
 1994.6027        1.819       -3.433       -5.772        3.362        2.382        9.991
 1994.6055        1.870       -0.806       -4.292        3.393        2.343        9.819
 1994.6082        0.894       -0.403        4.009        3.243        2.279        9.537
 1994.6110        1.233       -1.780       -5.964        3.308        2.402        9.986
 1994.6137        1.766       -1.602        1.710        3.459        2.459       10.393
 1994.6164        1.992       -4.312       -1.534        3.503        2.494       10.489
 1994.6192        2.598       -2.056        0.598        3.351        2.390        9.776
 1994.6219        1.365       -0.048       -3.057        3.330        2.372        9.766
 1994.6247        3.356       -1.578       -4.483        3.251        2.326        9.624
 1994.6274        0.592       -3.011        0.501        3.750        2.577       10.913
 1994.6301        0.123       -1.989       -2.204        3.521        2.410       10.138
 1994.6329        2.180       -5.762       -2.266        3.586        2.461       10.443
 1994.6356       -0.869       -2.493        0.723        3.482        2.397       10.193
 1994.6384        2.889       -1.842       -0.710        3.396        2.360       10.003
 1994.6411        1.257       -1.875        5.637        3.456        2.420       10.251
 1994.6438        0.024       -1.876       -0.296        3.490        2.466       10.439
 1994.6466       -0.261       -2.907       -1.208        3.434        2.409       10.183
 1994.6493        0.430       -1.229       -0.671        3.572        2.506       10.300
 1994.6521       -1.705       -0.976        0.179        3.506        2.429       10.206
 1994.6548       -0.130       -1.534        4.459        3.540        2.457       10.354
 1994.6575       -0.142       -3.014        0.856        3.569        2.409       10.101
 1994.6603       -0.612       -0.189        0.928        3.395        2.377        9.941
 1994.6630        0.977       -2.432        1.120        3.336        2.424        9.925
 1994.6658        0.906       -1.799        0.280        3.406        2.463       10.383
 1994.6685       -0.920       -2.203        8.051        3.551        2.474       10.451
 1994.6712        1.865       -0.748       12.218        3.352        2.307        9.680
 1994.6740        2.375       -2.718       -0.151        3.525        2.471       10.503
 1994.6767        0.424       -1.641        4.778        3.476        2.392       10.184
 1994.6795        2.407       -2.322        2.067        3.343        2.379        9.995
 1994.6822        1.725       -2.427        1.653        3.438        2.388        9.883
 1994.6849        0.887       -3.582        2.688        3.311        2.366        9.696
 1994.6877        2.236       -3.301        4.418        3.361        2.303        9.555
 1994.6904        0.497       -1.690       -1.151        3.309        2.304        9.632
 1994.6932        1.395       -2.025        1.159        3.530        2.492       10.311
 1994.6959        3.947       -1.127        1.599        3.529        2.436       10.384
 1994.6986        1.146       -0.436        7.538        3.295        2.328        9.791
 1994.7014        0.191       -3.945        5.195        3.425        2.473       10.438
 1994.7041        2.973       -2.614       -1.325        3.416        2.398       10.187
 1994.7068       -0.066       -1.683       -1.301        3.440        2.426       10.207
 1994.7096        2.774        1.008       -0.804        3.488        2.450       10.167
 1994.7123        1.901       -0.847        3.142        3.428        2.339        9.871
 1994.7151        1.498       -0.345        0.088        3.383        2.412       10.231
 1994.7178        1.238       -0.204       -0.772        3.415        2.360       10.006
 1994.7205        1.018       -0.088        2.020        3.566        2.481       10.544
 1994.7233        2.100        0.497        2.589        3.508        2.449       10.314
 1994.7260       -0.169        0.881        2.813        3.397        2.448       10.088
 1994.7288        1.690        0.820        4.135        3.444        2.481       10.352
 1994.7315        1.413        0.947        0.983        3.361        2.444       10.056
 1994.7342        5.223        0.663        3.387        3.369        2.447       10.040
 1994.7370        3.999       -1.176       -2.539        3.359        2.407        9.987
 1994.7397        4.421       -0.393       -0.941        3.474        2.451       10.367
 1994.7425        4.393       -1.109        0.005        3.425        2.402       10.106
 1994.7452        1.464        1.221       10.768        3.550        2.394       10.258
 1994.7479        2.562        0.342        1.864        3.369        2.406       10.016
 1994.7507        3.301        2.255       -4.008        3.408        2.470       10.443
 1994.7534        1.173        0.992       -6.162        3.453        2.438       10.437
 1994.7562        1.398       -0.248        4.656        3.445        2.458       10.226
 1994.7616        2.457       -0.136        3.091        3.316        2.365        9.754
 1994.7644        3.685       -0.109       -4.652        3.506        2.408       10.196
 1994.7671        3.990       -2.179       -8.376        3.543        2.430       10.338
 1994.7699        3.027       -1.104        0.154        3.428        2.367        9.950
 1994.7726        4.838       -0.649        0.206        3.572        2.402       10.262
 1994.7753        3.380        0.211        1.225        3.437        2.398       10.182
 1994.7781        2.045       -1.497       -1.144        3.581        2.452       10.615
 1994.7808        0.048       -0.652        7.503        3.359        2.380        9.860
 1994.7836        3.055       -1.325       14.777        3.419        2.443       10.324
 1994.7863        0.607        0.374        8.000        3.452        2.335        9.899
 1994.7890        2.052       -0.298        3.580        3.526        2.449       10.456
 1994.7918        1.675        0.066       -2.457        3.364        2.356        9.907
 1994.7945        2.069        0.470       -1.516        3.386        2.438       10.235
 1994.7973        2.928        0.143       -1.082        3.505        2.511       10.583
 1994.8000        1.842        0.287        1.434        3.384        2.358        9.865
 1994.8027        2.302        1.389        5.373        3.497        2.379       10.254
 1994.8055        1.072       -1.398       -2.475        3.465        2.427       10.205
 1994.8082        2.559        0.493        0.283        3.527        2.438       10.336
 1994.8110        1.574        1.743        2.664        3.380        2.396       10.044
 1994.8137       -0.203       -0.549        6.287        3.379        2.431       10.007
 1994.8164        0.776       -1.175       12.372        3.420        2.385        9.883
 1994.8192        1.783       -1.709        9.910        3.474        2.611       10.713
 1994.8219        1.012        1.935        7.302        3.442        2.458       10.509
 1994.8247        2.351       -2.621       -1.548        3.617        2.610       10.833
 1994.8274        1.282       -0.441        0.617        3.480        2.463       10.224
 1994.8301        0.494       -2.006        1.352        3.443        2.449       10.282
 1994.8329        1.990        0.517       -1.477        3.474        2.503       10.365
 1994.8356        3.840        0.253       -3.343        3.373        2.445       10.053
 1994.8384        0.515       -1.470        4.058        3.397        2.391       10.005
 1994.8411        0.823        0.735        5.825        3.416        2.404       10.009
 1994.8438        0.188        0.080        2.289        3.325        2.316        9.586
 1994.8466       -1.248       -0.497        3.094        3.408        2.429       10.145
 1994.8493        2.971       -0.081       -4.750        3.360        2.401       10.074
 1994.8521        1.266       -1.326       -6.539        3.318        2.336        9.726
 1994.8548        2.228        0.194       -3.684        3.402        2.389       10.047
 1994.8575        2.598        0.020        3.591        3.779        2.535       10.945
 1994.8603        0.989        0.900        6.604        3.396        2.397       10.085
 1994.8630        2.112        1.986        0.695        3.345        2.315        9.637
 1994.8658        4.244       -0.172       -3.706        3.376        2.358        9.832
 1994.8685       -0.411        0.217       -3.361        3.398        2.353        9.819
 1994.8712        1.540        0.612       -1.100        3.350        2.341        9.852
 1994.8740        1.236       -0.228        3.038        3.384        2.363        9.673
 1994.8767        1.949        0.231       -4.219        3.571        2.478       10.276
 1994.8795        0.580        1.090       -3.699        3.435        2.391        9.918
 1994.8822        2.525        0.558       -3.766        3.429        2.387       10.155
 1994.8849        0.433       -4.324       -4.156        3.434        2.366       10.238
 1994.8877        1.160       -1.672        0.163        3.478        2.360       10.100
 1994.8904       -1.366       -1.199       -3.537        3.607        2.511       10.427
 1994.8932       -2.261        0.671       -0.034        3.639        2.474       10.467
 1994.8959       -0.163        2.689        2.724        3.431        2.396       10.269
 1994.8986        3.319        0.576        0.918        3.406        2.383       10.029
 1994.9014        0.498       -2.205        5.483        3.749        2.565       10.794
 1994.9068        1.352        1.057       -0.780        3.408        2.404        9.930
 1994.9096        0.566        1.997        2.242        3.626        2.411       10.206
 1994.9123        0.919        3.435        8.653        3.519        2.389       10.052
 1994.9151        0.422        0.541        3.957        3.330        2.368        9.933
 1994.9205        1.709       -2.008       -3.280        3.326        2.311        9.646
 1994.9233        1.723       -0.023       -5.289        3.359        2.298        9.598
 1994.9260        1.323       -1.246       -5.451        3.438        2.283        9.722
 1994.9288        4.910        4.079       -2.346        3.552        2.369        9.871
 1994.9315       -1.601       -1.342       -2.954        3.413        2.404        9.989
 1994.9342        0.016        0.065        3.976        3.498        2.396       10.015
 1994.9370        0.614        0.403       -5.127        3.481        2.371       10.020
 1994.9397       -1.073        0.021       -1.676        3.520        2.344        9.925
 1994.9425       -1.441       -0.629        4.691        3.603        2.457       10.684
 1994.9452        1.622       -1.298       -2.275        3.404        2.351        9.842
 1994.9479        1.071        0.639        0.996        3.493        2.413       10.103
 1994.9507        2.854        0.669        1.903        3.675        2.650       11.063
 1994.9534        1.348        2.233        3.063        3.576        2.570       10.599
 1994.9562        2.029        0.654        5.334        3.274        2.324        9.616
 1994.9589        0.937       -0.544       -2.104        3.488        2.490       10.295
 1994.9616       -1.160        0.036        5.340        3.478        2.360       10.040
 1994.9644        2.334        0.536        1.787        3.402        2.449       10.136
 1994.9671        1.156       -1.268        5.794        3.336        2.393        9.885
 1994.9699       -1.020       -2.381        2.328        3.376        2.419       10.114
