      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2006.9671       -1.448        0.320        5.402        2.742        1.934        7.770
 2006.9699       -2.666       -2.148        6.066        2.706        1.933        7.705
 2006.9726       -1.300       -0.473        1.983        2.702        1.928        7.676
 2006.9753       -1.548        0.250        2.118        2.716        1.926        7.698
 2006.9781        1.024       -0.842        0.210        2.688        1.931        7.617
 2006.9808        0.776       -0.186        1.675        2.737        1.930        7.694
 2006.9836       -0.366       -0.293        4.202        2.743        1.935        7.764
 2006.9863       -0.653        1.304        0.975        2.791        1.984        7.850
 2006.9890       -1.338       -0.401       -4.945        2.816        1.997        7.972
 2006.9918       -0.055        0.791       -4.890        2.820        2.015        7.995
 2006.9945       -1.856        1.052       -4.460        2.822        2.001        7.973
 2006.9973        0.508        0.442       -3.252        2.814        2.024        7.962
 2007.0000       -1.032        0.340       -1.161        2.772        1.969        7.813
 2007.0027       -2.003        1.155       -1.955        2.805        1.988        7.852
 2007.0055       -4.541       -2.120       -3.961        2.791        1.982        7.842
 2007.0082       -4.152       -0.179       -1.236        2.784        1.984        7.876
 2007.0110       -1.752       -0.647       -1.500        2.790        1.976        7.854
 2007.0137       -1.375       -1.235        3.068        2.794        1.974        7.854
 2007.0164       -0.367        0.833       -2.743        2.879        1.998        8.009
 2007.0192       -0.580       -0.122       -7.022        2.816        1.983        7.835
 2007.0219        1.691        3.525        3.534        2.855        2.003        7.872
 2007.0247        0.355       -0.979       -4.469        2.810        1.956        7.858
 2007.0274        1.311       -0.787       -9.165        3.006        2.072        8.424
 2007.0301        1.345        0.773       -6.584        2.802        1.964        7.928
 2007.0329       -0.441       -0.126       -3.406        2.766        1.923        7.704
 2007.0356        0.308       -0.582       -9.647        2.742        1.941        7.775
 2007.0384        0.378       -0.673      -15.032        2.771        1.947        7.808
 2007.0411        2.193       -1.090       -5.463        2.820        1.950        7.795
 2007.0438        2.121       -1.440       -2.913        2.786        1.941        7.708
 2007.0466       -0.736       -1.279       -4.821        2.756        1.955        7.683
 2007.0493        1.891       -0.826       -5.766        2.779        1.951        7.808
 2007.0521        1.635        0.823        0.566        2.806        1.958        7.855
 2007.0548        0.034        0.949       -3.819        2.769        1.936        7.794
 2007.0575        0.003        0.901       -4.006        2.770        1.938        7.797
 2007.0603        0.365        0.367       -0.875        2.743        1.924        7.722
 2007.0630        0.293        1.346       -7.889        2.789        1.955        7.970
 2007.0658       -0.446       -2.196       -7.742        2.810        1.988        7.851
 2007.0685        1.648        1.946       -6.720        2.768        1.941        7.804
 2007.0712        1.355        1.683       -4.525        2.756        1.938        7.796
 2007.0740       -0.411        0.279       -5.748        2.733        1.921        7.698
 2007.0767        1.277        0.786      -11.931        2.739        1.934        7.732
 2007.0795        1.182       -1.441      -15.806        2.763        1.946        7.758
 2007.0822       -0.779       -2.042       -9.081        2.720        1.931        7.629
 2007.0849        0.855        2.896       -5.374        2.773        1.982        7.864
 2007.0877       -0.080        1.515       -6.829        2.766        1.949        7.839
 2007.0904        0.086        1.054       -4.154        2.765        1.961        7.842
 2007.0932       -1.050        1.384       -0.662        5.765        3.903       16.329
 2007.0959        3.218        0.469        3.419        3.880        2.964       11.520
 2007.0986        2.194        0.824      -11.122        2.874        2.041        8.062
 2007.1014        3.980        0.613       -5.109        2.728        1.932        7.725
 2007.1041       -0.016        0.525       -7.593        2.773        1.981        7.783
 2007.1068        1.380        1.622       -2.431        2.771        1.990        7.831
 2007.1096        2.919       -0.269        4.351        2.693        1.908        7.499
 2007.1123        2.598        1.034        4.409        3.368        2.283        9.291
 2007.1233       -1.122        0.268       -0.487        3.101        2.198        8.619
 2007.1260        1.354       -0.597        3.183        2.711        1.910        7.530
 2007.1288        2.517       -0.105        6.808        2.787        1.963        7.825
 2007.1315       -0.066       -0.147        5.961        2.717        1.922        7.560
 2007.1342        0.927       -1.174        3.170        2.710        1.919        7.608
 2007.1370        0.177       -0.548        8.183        3.206        2.201        8.817
 2007.1726        0.313        2.444       -3.142        2.829        1.969        7.812
 2007.1753        0.881        1.204       -0.424        2.879        1.990        7.985
 2007.1781        1.397        1.218        6.148        2.781        1.963        7.656
 2007.1808        0.710        0.223        5.042        2.808        1.958        7.764
 2007.1836       -0.304        1.460       -0.946        2.769        1.960        7.675
 2007.1863        0.838        3.130        1.496        2.826        1.964        7.703
 2007.1890       -0.320        2.938       -2.719        2.772        1.954        7.709
 2007.1918       -0.013        0.638       -3.644        2.778        1.980        7.764
 2007.1945       -1.179        1.102       -3.240        2.735        1.944        7.652
 2007.1973        0.154        2.972       -7.918        2.756        1.924        7.683
 2007.2000        3.092        1.772       -4.966        2.765        1.939        7.658
 2007.2027        0.233        0.881       -7.998        2.802        1.966        7.886
 2007.2055       -0.392       -0.084       -1.890        2.759        1.932        7.756
 2007.2082       -0.283        0.522       -4.134        2.732        1.926        7.676
 2007.2110       -1.104       -0.090       -6.460        2.764        1.964        7.855
 2007.2137       -2.340        2.617       -0.395        2.851        1.965        7.747
 2007.2164       -1.093        2.756       -3.173        2.858        1.974        7.898
 2007.2192       -1.620       -0.811       -3.582        2.767        1.931        7.756
 2007.2219       -1.813        2.956       -2.214        2.772        1.936        7.816
 2007.2247        0.830        1.223       -0.892        2.783        1.934        7.806
 2007.2274       -0.595       -0.820       -0.261        2.748        1.926        7.704
 2007.2301        1.254       -0.433       -3.708        2.772        1.943        7.775
 2007.2329        1.590        0.638       -3.605        2.796        1.946        7.791
 2007.2356        1.623        1.356       -6.688        2.815        1.960        7.872
 2007.2384       -0.397        3.267       -8.190        2.794        1.952        7.861
 2007.2411        0.163        3.091       -8.524        2.787        1.937        7.803
 2007.2438        1.987        1.853       -5.187        2.741        1.926        7.698
 2007.2466        1.194        1.109       -3.485        2.746        1.926        7.658
 2007.2493        0.471       -0.573       -3.206        2.745        1.925        7.643
 2007.2521        1.852       -0.045       -7.669        2.746        1.912        7.619
 2007.2548        2.401        0.739       -6.887        2.779        1.950        7.814
 2007.2575        2.367        0.955       -2.117        2.787        1.962        7.826
 2007.2603        2.861        1.004       -1.437        2.829        1.968        7.981
 2007.2630        1.405       -1.423       -2.891        2.775        1.945        7.808
 2007.2658       -1.910       -0.793       -4.139        2.788        1.940        7.782
 2007.2685        2.282       -0.452       -1.066        2.752        1.933        7.666
 2007.2712        0.638       -0.877       -3.944        2.818        1.943        7.784
 2007.2740        0.740       -0.958       -5.895        2.756        1.926        7.673
 2007.2767        2.649       -0.295       -1.051        2.931        2.027        8.139
 2007.2795        3.104       -0.995       -5.174        2.783        1.940        7.831
 2007.2822        1.192       -2.577       -0.344        2.854        1.949        7.882
 2007.2849        3.479       -1.863       -2.826        2.808        1.926        7.732
 2007.2877        1.602       -2.437       -3.826        2.771        1.931        7.726
 2007.2904        1.791       -1.101       -3.792        2.751        1.922        7.617
 2007.2932        1.807        1.031       -5.751        3.747        2.529       10.219
 2007.2986        0.657        0.289       -7.511        2.759        1.923        7.680
 2007.3014        2.510       -0.157       -5.556        2.760        1.929        7.684
 2007.3041        3.254       -0.511        2.338        3.387        2.351        9.324
 2007.3178        3.309        0.610        0.427        2.761        1.943        7.761
 2007.3205       -0.801       -0.076       -3.621        3.032        2.139        8.375
 2007.3233        1.979        0.740       -7.180        2.762        1.911        7.662
 2007.3260        1.233       -1.940       -7.154        2.791        1.938        7.789
 2007.3288        0.970       -1.563      -10.919        2.761        1.924        7.665
 2007.3315        2.865        0.588       -3.871        2.876        1.972        8.022
 2007.3342        1.355       -0.344       -2.986        2.859        1.964        7.943
 2007.3370        1.731       -0.192       -3.538        2.775        1.921        7.674
 2007.3397        1.480       -0.167       -4.011        2.760        1.909        7.613
 2007.3425        1.494       -0.460      -11.657        2.832        1.946        7.899
 2007.3452       -3.814       -2.615      -14.444        2.908        1.974        7.959
 2007.3479        0.371       -3.556       -2.189        2.777        1.908        7.695
 2007.3507        2.356       -0.643       -6.174        2.799        1.925        7.785
 2007.3534        3.857       -1.235       -3.697        3.173        2.153        9.023
 2007.3562        3.858       -0.707       -4.130        2.870        2.001        8.167
 2007.3589        1.852        0.332       -5.027        2.766        1.901        7.615
 2007.3616        0.849        0.384       -8.055        2.835        1.957        7.853
 2007.3644        3.061        1.570       -6.280        2.823        1.934        7.783
 2007.3671        2.690        0.040       -7.317        2.779        1.918        7.741
 2007.3699        2.045        0.489       -6.436        2.796        1.924        7.793
 2007.3726        3.646       -1.892        2.097        2.815        1.919        7.776
 2007.3753        1.923       -1.525       -3.750        2.832        1.939        7.950
