      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2005.4712        1.127       -2.388       -5.352        3.372        2.329       10.081
 2005.4740       -0.999       -0.418       -3.658        3.437        2.327       10.117
 2005.4767       -1.664       -2.098       -3.982        3.416        2.297       10.028
 2005.4795       -1.138       -0.564       -1.771        3.470        2.335       10.254
 2005.4822        1.108        1.058       -3.495        3.412        2.314       10.092
 2005.4849        2.176       -0.504        2.100        3.420        2.324       10.040
 2005.4877        1.478       -0.815       -2.207        3.436        2.330       10.130
 2005.4904       -1.837        1.337       -0.146        3.374        2.290        9.975
 2005.4932        2.106        0.513        0.309        3.462        2.349       10.271
 2005.4959        0.287       -1.110       -3.089        3.408        2.320       10.072
 2005.4986        0.082        0.186       -6.127        3.428        2.296       10.032
 2005.5014        0.044        0.273        0.783        3.377        2.336       10.047
 2005.5041       -0.747        1.583       -4.519        3.419        2.336       10.189
 2005.5068       -0.869       -0.229       -1.785        3.417        2.302       10.051
 2005.5096        1.157        0.635        1.287        3.451        2.338       10.198
 2005.5123        0.186       -0.448       -1.394        3.413        2.323       10.088
 2005.5151        0.622       -3.222        2.962        3.385        2.301       10.025
 2005.5178       -0.576        0.237        0.539        3.392        2.293        9.982
 2005.5205       -0.082       -0.645        2.561        3.438        2.311       10.057
 2005.5233        0.949       -0.306       -4.321        3.430        2.315       10.102
 2005.5260        1.181       -1.136       -5.570        3.386        2.285       10.000
 2005.5288        0.374       -0.333       -3.789        3.380        2.300       10.036
 2005.5315       -0.753       -0.617       -3.304        3.457        2.334       10.266
 2005.5342       -1.129       -2.255        0.149        3.410        2.350       10.147
 2005.5370        0.460        1.387        0.337        3.404        2.298        9.968
 2005.5397       -0.016        2.063       -3.024        3.385        2.323       10.132
 2005.5425        0.308       -0.113        0.212        3.423        2.353       10.157
 2005.5452        1.744       -0.248       -0.120        3.370        2.313       10.092
 2005.5479        0.573        0.405       -0.711        3.447        2.330       10.121
 2005.5507       -2.079        2.496       -1.667        3.446        2.326       10.202
 2005.5534       -1.271        2.028        2.872        3.443        2.341       10.214
 2005.5562        0.883        0.193       -4.493        3.512        2.362       10.404
 2005.5589       -1.335        1.252       -1.693        3.433        2.348       10.266
 2005.5616        0.457        2.619       -4.959        3.428        2.315       10.173
 2005.5644       -0.358        0.649       -4.445        3.536        2.398       10.626
 2005.5671       -2.623        1.734       -2.247        3.551        2.439       10.599
 2005.5699        1.466        2.613       -3.273        3.618        2.412       10.538
 2005.5726       -1.151        3.834       -1.745        3.496        2.345       10.358
 2005.5753        0.530        1.551       -7.946        3.499        2.357       10.413
 2005.5781       -1.502        2.783       -5.952        3.507        2.368       10.507
 2005.5808       -2.669        2.886        3.622        3.540        2.385       10.557
 2005.5836       -0.117        3.311        3.090        3.520        2.320       10.248
 2005.5863       -2.132        1.857       -1.204        3.447        2.302       10.140
 2005.5890       -2.830        2.516       -2.503        3.459        2.307       10.146
 2005.5918       -2.669        3.193        2.280        3.504        2.314       10.237
 2005.5945       -0.060        1.423        0.611        3.511        2.346       10.417
 2005.5973       -0.240        1.724       -1.625        3.465        2.303       10.312
 2005.6000       -0.926        3.098       -0.126        3.422        2.276       10.098
 2005.6027       -0.324        0.840        0.635        3.456        2.287       10.143
 2005.6055       -1.095        2.048       -6.201        3.440        2.299       10.111
 2005.6082       -0.448        2.107       -0.612        3.425        2.336       10.127
 2005.6110       -0.558        1.749       -2.049        3.528        2.357       10.478
 2005.6137       -0.888        0.778       -1.921        3.402        2.307       10.095
 2005.6164       -0.497        1.207       -1.154        3.399        2.295       10.074
 2005.6192       -1.497        1.354       -2.248        3.464        2.304       10.174
 2005.6219       -1.830        5.025       -0.675        3.609        2.374       10.407
 2005.6247       -0.770        3.078        0.679        3.456        2.304       10.108
 2005.6274       -0.858        2.538       -0.636        3.429        2.292       10.017
