      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2005.0356        1.682        1.540       -4.608        2.766        1.928        7.689
 2005.0384        1.072        2.330       -6.244        2.750        1.924        7.641
 2005.0411        1.954        1.811      -11.848        2.784        1.946        7.814
 2005.0438       -0.064        1.141       -3.411        2.820        1.978        7.928
 2005.0466       -3.515       -0.054        2.235        2.890        1.991        8.033
 2005.0521        0.332       -1.140        0.674        2.857        1.979        7.978
 2005.0548        2.913        2.091        0.884        2.791        1.968        7.865
 2005.0575        0.211       -0.412       -1.947        2.781        1.945        7.812
 2005.0603        0.787       -0.183       -0.517        2.777        1.932        7.767
 2005.0630        0.643        0.760       -4.358        2.802        1.956        7.878
 2005.0658        2.394        1.053        2.072        2.797        1.954        7.830
 2005.0685        2.141        0.768        2.723        2.775        1.924        7.761
 2005.0712        1.369       -0.541       -0.229        2.769        1.924        7.721
 2005.0740        0.833        0.599        2.751        2.794        1.965        7.884
 2005.0767        0.716        0.564       -0.625        2.788        1.922        7.737
 2005.0795        1.163        0.201        2.979        2.773        1.919        7.716
 2005.0822        1.007       -4.213       -7.842        2.792        1.952        7.902
 2005.0849        1.176        0.679        5.788        2.738        1.914        7.677
 2005.0877        3.421        0.784       -3.933        2.788        1.930        7.777
 2005.0904       -1.689        3.390       -6.898        2.814        1.917        7.779
 2005.0932        1.900        2.084        6.122        2.761        1.914        7.676
 2005.0959        1.457        0.941        3.980        2.752        1.913        7.710
 2005.0986        0.978        1.200        3.264        2.763        1.904        7.675
 2005.1014        0.012        0.766        1.228        2.753        1.901        7.653
 2005.1041       -0.201        1.007       -0.029        2.791        1.958        7.834
 2005.1068       -0.016       -0.840        2.567        2.807        1.966        7.872
 2005.1096       -0.967       -0.755        5.274        2.736        1.902        7.592
 2005.1123       -0.527       -0.474        4.325        2.739        1.892        7.569
 2005.1151       -2.293        0.538        7.194        2.762        1.912        7.695
 2005.1178       -0.034       -0.691        6.647        2.747        1.893        7.583
 2005.1205       -0.331       -1.532        2.715        2.736        1.875        7.512
 2005.1233        0.434       -1.140        0.040        2.736        1.883        7.499
 2005.1260        1.730        0.558        1.627        2.761        1.888        7.590
 2005.1288        0.943        0.872        2.414        2.835        1.931        7.703
 2005.1315       -0.013        1.761        1.598        2.777        1.909        7.708
 2005.1342        0.050        0.919        4.777        2.731        1.883        7.523
 2005.1370        0.284        1.901        6.397        2.759        1.895        7.601
 2005.1397        0.754        0.784        3.762        2.771        1.909        7.694
 2005.1425       -0.176        1.297        4.262        2.786        1.908        7.706
 2005.1452       -0.403        1.143        3.623        2.850        1.947        7.898
 2005.1479        0.400        2.612        5.317        2.820        1.929        7.855
 2005.1507        1.320        1.277        2.017        2.803        1.928        7.783
 2005.1534       -0.014        2.906        2.195        2.821        1.927        7.825
 2005.1562        0.464        1.288        0.645        2.834        1.941        7.869
 2005.1589       -1.671        0.957        1.866        2.840        1.926        7.834
 2005.1616        0.708       -0.088       -2.326        2.819        1.927        7.811
 2005.1644       -0.482        2.830        3.591        2.832        1.941        7.923
 2005.1671       -0.113        1.923        5.618        2.806        1.911        7.728
 2005.1699       -0.051        0.635       -0.421        2.811        1.924        7.793
 2005.1726       -0.713        0.552       -2.009        2.824        1.927        7.829
 2005.1753        0.226        2.218       -0.331        2.830        1.922        7.798
 2005.1781        1.161        1.993        0.493        2.843        1.944        7.942
 2005.1808        2.326        3.905        0.839        2.821        1.950        7.915
 2005.1836       -0.172        3.117        0.125        2.885        1.973        7.961
 2005.1863        0.492        1.343       -3.883        2.838        1.929        7.861
 2005.1890       -2.338        0.404        2.000        2.891        1.976        8.040
 2005.1918        0.802       -0.203        0.529        2.876        1.936        7.960
 2005.1945        3.625        1.262       -7.333        2.828        1.930        7.835
 2005.1973        2.794        2.586        1.116        2.824        1.914        7.731
 2005.2000        2.307        1.855        0.481        2.902        1.969        7.900
 2005.2027       -1.017        1.288        2.796        2.898        1.963        7.906
 2005.2055        1.992        1.682        1.703        2.829        1.916        7.775
 2005.2082        3.359        1.661        3.016        2.831        1.899        7.720
 2005.2110        3.924        0.873        8.423        2.823        1.923        7.767
 2005.2137        0.897        0.396        8.041        2.825        1.916        7.719
 2005.2164       -0.397       -0.720        2.000        2.827        1.919        7.777
 2005.2192        3.072        3.164        2.059        2.822        1.907        7.761
 2005.2219        2.077        1.666        3.959        2.828        1.906        7.792
 2005.2247        1.685        1.366        4.458        2.843        1.916        7.791
 2005.2274        0.215        0.607        3.549        2.825        1.919        7.771
 2005.2329       -0.851        0.852        5.664        2.841        1.922        7.808
 2005.2356        0.765        0.370        9.918        2.840        1.914        7.814
