      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1995.4356       -2.608        1.639        1.627        3.133        2.204        9.120
 1995.4384        0.014        0.624       -2.671        3.103        2.172        8.960
 1995.4411       -2.335        1.032       -3.568        3.126        2.197        9.147
 1995.4438       -1.874       -0.146        2.044        3.128        2.175        8.859
 1995.4466       -0.239        1.949       -0.106        3.189        2.217        9.379
 1995.4493       -0.249        0.753        2.131        3.144        2.205        9.032
 1995.4521       -2.171       -0.981        2.948        3.144        2.218        9.188
 1995.4548       -1.390       -0.958        5.783        3.156        2.172        9.007
 1995.4575        0.107       -1.105        2.476        3.110        2.158        8.795
 1995.4603       -0.578        0.716        2.215        3.163        2.187        9.115
 1995.4630       -0.270       -1.312       -2.294        3.099        2.170        8.550
 1995.4658        1.443       -0.231       -2.913        3.108        2.213        8.686
 1995.4685       -0.282       -0.182       -2.454        3.006        2.107        8.385
 1995.4712        1.031        1.220        0.601        3.110        2.155        8.616
 1995.4740       -0.051        1.272       -2.221        3.008        2.107        8.388
 1995.4767        0.853       -0.123       -6.027        3.039        2.134        8.568
 1995.4795       -0.541        1.134        5.476        3.003        2.113        8.447
 1995.4822        0.700        0.756        3.958        3.031        2.122        8.529
 1995.4849       -0.993        0.973        4.334        2.965        2.109        8.396
 1995.4877       -0.631        1.836        1.403        2.947        2.097        8.321
 1995.4904       -0.832        0.383        0.510        2.971        2.110        8.346
 1995.4932        0.196        1.027        4.548        2.984        2.143        8.479
 1995.4959        0.109        2.582       -2.723        3.036        2.126        8.420
 1995.4986        0.621        0.397        9.601        2.960        2.111        8.341
 1995.5014        0.053        1.334        7.852        2.959        2.094        8.268
 1995.5041       -0.280       -0.328        2.305        2.952        2.091        8.257
 1995.5068       -1.953        1.355        5.195        2.958        2.084        8.217
 1995.5096       -1.044       -1.435        4.053        2.980        2.099        8.309
 1995.5123       -0.765       -1.251        6.114        2.981        2.092        8.272
 1995.5151       -0.401       -2.249        2.636        2.988        2.100        8.328
 1995.5178        0.234       -0.273        6.919        2.964        2.089        8.282
 1995.5205       -1.092       -0.361        3.200        2.942        2.086        8.214
 1995.5233       -3.867        1.542        1.820        3.110        2.253        9.039
 1995.5260       -2.118       -0.598       -5.586        3.272        2.330        9.467
 1995.5288       -1.250        1.009        4.071        3.094        2.160        8.824
 1995.5315       -0.719       -0.257       -3.888        3.297        2.265        9.459
