      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1997.1644       -0.157        4.412       -8.203        4.025        2.962       13.269
 1997.1671       -0.134        3.035        6.609        3.826        2.892       12.856
 1997.1699        4.213        3.618        6.497        3.764        2.932       12.910
 1997.1726        2.253        1.080       17.889        3.749        2.858       12.852
 1997.1753        1.232        4.294       11.124        3.739        2.887       12.772
 1997.1781        4.532        1.263        2.581        3.959        3.025       13.424
 1997.1808       -0.125        4.068      -12.719        3.974        3.046       13.578
 1997.1836       -1.143        3.106       -5.966        4.058        3.035       13.662
 1997.1863       -0.325       -0.801      -17.383        4.222        3.049       14.045
 1997.1890        0.011        4.525       -5.440        3.733        2.817       12.618
 1997.1918        0.951        2.184       -3.181        3.708        2.854       12.764
 1997.1945        0.744        3.798       -5.470        3.718        2.833       12.517
 1997.1973        1.182        4.965       -5.992        3.729        2.834       12.628
 1997.2000        0.769        4.049        4.628        3.786        2.896       13.063
 1997.2027       -1.170        4.005        2.110        3.721        2.813       12.610
 1997.2055        1.988        3.389        0.302        3.711        2.865       12.913
 1997.2082       -4.959        3.864       18.528        3.788        2.862       12.987
 1997.2110       -0.493        5.360       -3.810        3.738        2.833       12.704
 1997.2137        1.158        2.151       -5.186        3.796        2.881       12.818
 1997.2164        0.416        3.652       -4.609        3.762        2.884       12.862
 1997.2192        1.060        3.377       -3.477        3.678        2.818       12.598
 1997.2219        2.536        3.586       -0.169        3.664        2.791       12.521
 1997.2247       -0.784        5.010        1.160        3.700        2.782       12.532
 1997.2274        0.482        3.207       -1.529        3.792        2.890       12.963
 1997.2301        2.304        3.847       -0.579        3.826        2.908       12.950
 1997.2356        2.432        3.989        1.683        3.775        2.834       12.859
 1997.2411        4.770        4.915        5.869        3.712        2.808       12.614
 1997.2438       -1.308        2.846       -3.824        3.876        2.992       13.256
 1997.2466       -0.281        3.210       -7.867        3.746        2.861       13.002
 1997.2493        0.604        2.883       -6.729        3.792        2.824       12.675
 1997.2521       -0.957        1.337       -6.255        3.748        2.795       12.667
 1997.2548        3.036        4.346       -1.405        3.721        2.788       12.653
 1997.2575        0.764        4.547       -2.230        3.724        2.920       12.998
 1997.2603        2.750        7.270       -1.340        3.770        2.820       12.773
 1997.2630        0.715        5.394       -2.640        3.816        2.900       13.055
 1997.2658        0.373        3.685       -2.263        3.715        2.821       12.777
 1997.2685        2.217        2.961       -5.179        3.716        2.877       12.795
 1997.2712       -0.671        4.925       -5.056        3.814        2.878       13.050
 1997.2740        0.358        4.721       -6.146        3.786        2.872       12.869
 1997.2767       -0.834        5.672       -5.666        3.831        2.849       12.817
 1997.2795        1.674        3.639       -3.975        3.757        2.849       12.973
 1997.2822       -1.263        4.672       -0.465        3.705        2.839       12.658
 1997.2849        0.489        3.364        0.096        3.705        2.841       12.621
 1997.2877       -1.556        4.844       -1.601        3.788        2.865       12.897
 1997.2904       -3.028        3.278       -1.310        3.809        2.866       12.712
 1997.2932        0.800        3.215       -4.845        3.781        2.918       12.926
 1997.2959       -1.410        3.532       -4.320        3.833        2.908       12.974
 1997.2986        0.533        0.767        1.472        3.811        2.889       13.020
 1997.3014       -1.076        2.773       -7.406        3.749        2.897       12.922
 1997.3041       -5.323        1.708       -3.170        3.821        2.845       12.762
 1997.3068       -3.088        0.754       -5.729        3.755        2.843       12.784
 1997.3096       -0.588        0.648       -6.399        3.855        2.878       13.065
 1997.3123       -3.131       -0.220       -0.465        3.809        2.874       12.885
 1997.3151       -1.134        1.176       -3.422        3.773        2.886       12.884
 1997.3178        0.906       -2.836       -0.425        3.782        2.863       12.787
 1997.3205       -3.721       -1.335        7.241        3.774        2.863       12.906
 1997.3233       -1.443        0.164        8.976        3.868        2.880       12.979
 1997.3260       -3.215        0.605       -0.716        3.801        2.863       12.872
 1997.3288       -0.200        0.736       -1.774        3.673        2.830       12.712
 1997.3315       -0.850        2.232       -4.454        3.726        2.807       12.605
 1997.3342       -1.332        2.537        2.217        3.808        2.820       12.855
 1997.3370       -2.731        0.073       -2.994        3.814        2.828       12.875
 1997.3397       -1.931        2.109       -8.496        3.878        2.889       13.041
 1997.3425       -2.363        0.982       -0.827        3.929        2.908       13.046
 1997.3452        0.974        2.389       -6.229        3.697        2.818       12.645
 1997.3479       -1.420        1.649      -10.343        3.744        2.820       12.692
 1997.3507        1.847       -1.308       -7.756        3.764        2.881       13.002
 1997.3534       -0.162        0.474       -6.105        3.729        2.899       13.056
 1997.3562        0.763        0.682       -6.863        3.733        2.832       12.805
 1997.3589        1.172        0.536       -7.382        3.745        2.804       12.682
 1997.3616        0.745       -2.854        3.417        3.807        2.826       12.876
 1997.3644       -1.504       -0.049       -0.706        3.802        2.852       12.902
 1997.3671        0.653       -1.507        8.412        3.784        2.889       13.066
 1997.3699        1.384       -2.510        2.557        3.842        2.854       13.046
 1997.3726        1.098       -0.493       -6.592        3.768        2.882       13.062
 1997.3753        1.588       -0.934       -3.518        3.729        2.817       12.506
 1997.3781       -3.663        1.131        1.808        3.874        3.067       13.761
 1997.3808       -0.547        0.322        1.182        3.883        2.930       13.427
 1997.3836        0.456        0.812       -1.004        3.808        2.916       12.961
 1997.3863       -0.474        2.387       -5.625        3.770        2.901       12.912
 1997.3890        0.667        1.145       -4.852        3.807        2.892       12.855
 1997.3918       -1.960       -0.834        2.519        3.738        2.924       12.904
 1997.3945        3.145        3.266        1.560        3.752        2.887       12.831
 1997.3973        1.163        0.419       -2.572        3.891        2.936       13.154
 1997.4000        0.537       -2.905        0.318        3.912        2.965       13.349
 1997.4027       -0.191        0.680        4.893        3.704        2.830       12.704
 1997.4055        1.267        0.200        3.902        3.802        2.858       12.885
