      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2008.3197        0.691        3.356       -0.740        3.182        2.082        8.980
 2008.3224       -1.635        2.417       -6.427        3.154        2.087        8.885
 2008.3251        0.764       -2.060       -3.817        3.258        2.178        9.205
 2008.3279        2.432        0.981       -0.299        3.092        2.039        8.728
 2008.3306        1.838        3.065        0.506        3.025        2.010        8.691
 2008.3333        0.740        2.762        2.270        3.066        2.028        8.764
 2008.3361        0.483        2.480       -8.663        3.065        2.039        8.757
 2008.3388        1.546        2.441       -2.872        3.100        2.040        8.790
 2008.3415        1.787        2.904       -1.354        3.008        2.017        8.572
 2008.3443        2.205        2.673        0.761        3.019        2.019        8.692
 2008.3470        2.298        1.418        2.318        3.074        2.022        8.859
 2008.3497        0.998       -1.028        2.223        3.051        2.025        8.683
 2008.3525        2.043        1.433       -1.521        3.000        2.024        8.526
 2008.3552        0.592        1.960        9.406        3.044        2.036        8.787
 2008.3579       -0.018        1.633        0.104        2.998        2.009        8.608
 2008.3607        0.820       -0.351       -2.011        3.051        2.046        8.799
 2008.3634        0.414        1.058        2.387        3.022        2.015        8.677
 2008.3661        1.670        1.597       -5.221        3.044        2.038        8.731
 2008.3689        1.762        2.708       -3.820        3.076        2.065        8.857
 2008.3716        1.589        3.536       -3.135        3.033        2.070        8.872
 2008.3743        2.065        2.417       -1.713        3.075        2.063        8.953
 2008.3770       -0.131        0.825       12.169        3.045        2.059        8.909
 2008.3798        0.348       -1.124        3.072        3.046        2.067        8.797
 2008.3825       -1.255        0.607        5.824        3.006        2.045        8.646
 2008.3852        2.166        0.704        2.534        2.999        2.040        8.737
 2008.3880        1.579        1.332       -0.755        3.009        2.063        8.899
 2008.3907        2.271        1.311        6.805        3.110        2.083        8.953
 2008.3934        0.251        1.318        8.458        3.061        2.070        8.907
 2008.3962        0.804        1.083        5.626        2.993        2.048        8.695
 2008.3989        2.715        1.233        4.960        3.011        2.014        8.703
 2008.4016        3.857        1.258        4.275        3.029        2.040        8.905
 2008.4044        1.399        0.965        1.389        3.050        2.049        8.925
 2008.4071        2.319        0.273        2.618        3.031        2.041        8.839
 2008.4098        0.209        0.911        2.454        3.036        2.065        8.905
 2008.4126        2.447        1.961       -1.082        3.017        2.043        8.764
 2008.4153        1.078        0.278        3.370        3.008        2.021        8.814
 2008.4180        1.900       -0.152       -4.061        3.043        2.041        8.938
 2008.4208        1.826       -0.910        0.446        3.093        2.084        8.964
 2008.4235        0.739       -2.600        5.952        3.042        2.065        8.892
 2008.4262       -0.194       -2.048        0.312        2.979        2.038        8.812
 2008.4290       -0.377       -2.660        4.973        3.057        2.088        9.077
 2008.4317       -1.157       -2.771        1.523        3.124        2.094        9.153
 2008.4344        0.420       -1.504       -1.094        3.115        2.077        9.129
 2008.4372       -1.694       -1.130        0.237        3.082        2.092        9.000
 2008.4399       -2.244       -1.893       -3.479        3.003        2.037        8.810
 2008.4426       -0.676       -1.207       -2.016        2.988        2.026        8.701
 2008.4454        0.883       -0.453        0.722        3.030        2.046        8.881
 2008.4481        1.311        1.375       -5.140        2.993        2.024        8.782
 2008.4508        1.327       -0.148        0.201        3.078        2.092        9.022
 2008.4536       -0.004        1.590       -2.776        3.127        2.115        9.176
 2008.4563       -0.756        1.944        2.313        3.044        2.047        8.924
 2008.4590       -2.756       -0.409        4.601        3.023        2.036        8.933
 2008.4617        0.388        0.803       -5.093        3.077        2.090        9.083
 2008.4645       -1.599        3.890       -6.096        3.055        2.058        8.997
 2008.4672        1.214        1.195       -0.374        3.099        2.075        9.075
 2008.4699        1.165        1.473       -4.417        2.979        2.033        8.690
 2008.4727        1.344        1.721       -3.823        3.108        2.057        8.980
 2008.4754       -1.044        1.078        0.046        3.040        2.040        8.851
 2008.4781        0.099        1.494       -6.693        3.082        2.067        9.012
 2008.4809        0.637        1.377       -0.572        3.073        2.068        9.051
 2008.4836       -0.862       -0.261        8.474        3.127        2.127        9.357
 2008.4863       -1.114        0.211       -3.120        3.104        2.089        9.092
 2008.4891       -1.332        1.258       -6.899        3.080        2.053        8.933
 2008.4918        0.136        0.826        0.359        3.043        2.047        9.018
 2008.4945        3.491       -0.071       -0.988        3.118        2.057        9.224
 2008.4973       -0.633       -0.272       -1.140        3.115        2.082        9.340
 2008.5000        2.243       -0.865       -6.231        3.112        2.074        9.333
 2008.5027        0.089       -2.641       -9.473        3.103        2.072        9.075
 2008.5055       -2.311       -0.309       11.110        3.048        2.050        9.021
 2008.5082       -2.026        0.644        2.542        3.055        2.063        9.084
 2008.5109       -1.817        0.651        4.118        3.100        2.055        9.219
 2008.5137        0.157       -0.089       -2.001        3.132        2.086        9.219
 2008.5164       -0.443       -2.543        1.705        3.074        2.046        9.037
 2008.5191        1.312       -1.098       -2.473        3.072        2.040        9.056
