      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2005.6466       -1.889        0.547       -0.880        3.098        2.179        9.213
 2005.6493       -2.804       -0.462        4.716        3.062        2.177        9.127
 2005.6630       -3.473        2.023       -5.537        3.122        2.215        9.354
 2005.6658       -1.248       -0.250        6.597        3.092        2.212        9.211
 2005.6685       -1.228       -0.888        3.611        3.038        2.189        9.112
 2005.6712       -2.237       -0.421        4.969        3.058        2.158        9.038
 2005.6740       -0.954       -0.293        2.361        3.079        2.164        9.097
 2005.6767       -1.679        0.035       -4.691        3.061        2.155        9.000
 2005.6795       -2.113        0.939        0.688        3.052        2.147        8.970
 2005.6822       -1.126        0.097        3.796        3.123        2.187        9.030
 2005.6849        2.343       -0.390        2.558        3.137        2.212        9.151
 2005.6877        1.542       -2.969        7.280        3.131        2.188        9.100
 2005.6904       -1.674        0.335        3.778        3.144        2.203        9.150
 2005.6932        1.108        0.519        2.192        3.261        2.251        9.433
 2005.6959       -0.057        1.081        8.984        3.109        2.172        9.047
 2005.6986       -3.132       -0.186        5.978        3.240        2.237        9.323
 2005.7014       -0.549       -0.468        6.153        3.222        2.303        9.465
 2005.7041        0.228        0.686        4.737        3.191        2.257        9.367
 2005.7068       -2.340        0.039        3.090        3.204        2.276        9.384
 2005.7096       -1.344        0.081       -0.013        3.050        2.169        8.984
 2005.7123       -3.556       -2.072        5.369        3.036        2.146        9.014
 2005.7151       -1.738        0.716        5.603        3.187        2.223        9.338
