  -0.62657   0.00000    0.2989743647E+00    0.2786412623E-06   -0.1009595557E+00
  -0.61654   0.00000    0.3055149355E+00    0.2982226700E-06   -0.1068663527E+00
  -0.60652   0.00000    0.3118793522E+00    0.3181228647E-06   -0.1129184178E+00
  -0.59649   0.00000    0.3180249391E+00    0.3382156772E-06   -0.1190810650E+00
  -0.58647   0.00000    0.3238850076E+00    0.3582682251E-06   -0.1252772583E+00
  -0.57644   0.00000    0.3294228258E+00    0.3781055003E-06   -0.1314420752E+00
  -0.56642   0.00000    0.3345824720E+00    0.3974600629E-06   -0.1374801229E+00
  -0.55639   0.00000    0.3393275415E+00    0.4161325511E-06   -0.1433118907E+00
  -0.54637   0.00000    0.3436019492E+00    0.4338403276E-06   -0.1488177673E+00
  -0.53634   0.00000    0.3473765976E+00    0.4503644426E-06   -0.1538809624E+00
  -0.52632   0.00000    0.3506239926E+00    0.4654116890E-06   -0.1583480675E+00
  -0.51629   0.00000    0.3533523546E+00    0.4787481263E-06   -0.1620761959E+00
  -0.50627   0.00000    0.3555798769E+00    0.4900836268E-06   -0.1649055346E+00
  -0.49624   0.00000    0.3573547514E+00    0.4991843526E-06   -0.1666925750E+00
  -0.48622   0.00000    0.3587376035E+00    0.5057885088E-06   -0.1672896154E+00
  -0.47619   0.00000    0.3598196994E+00    0.5096885203E-06   -0.1665657231E+00
  -0.46616   0.00000    0.3607127720E+00    0.5106941460E-06   -0.1644119458E+00
  -0.45614   0.00000    0.3615480087E+00    0.5086772962E-06   -0.1607605644E+00
  -0.44611   0.00000    0.3624685687E+00    0.5035632406E-06   -0.1555745654E+00
  -0.43609   0.00000    0.3636139996E+00    0.4953548697E-06   -0.1488760195E+00
  -0.42607   0.00000    0.3651249780E+00    0.4841119492E-06   -0.1407106145E+00
  -0.41604   0.00000    0.3671353177E+00    0.4699481253E-06   -0.1311576491E+00
  -0.40602   0.00000    0.3697612799E+00    0.4530799908E-06   -0.1203636506E+00
  -0.39599   0.00000    0.3731056859E+00    0.4337163756E-06   -0.1084714003E+00
  -0.38597   0.00000    0.3772262868E+00    0.4121792674E-06   -0.9569219278E-01
  -0.37594   0.00000    0.3821609881E+00    0.3887372977E-06   -0.8219757777E-01
  -0.36591   0.00000    0.3879059379E+00    0.3637360458E-06   -0.6819461415E-01
  -0.35589   0.00000    0.3944310008E+00    0.3375326792E-06   -0.5388488163E-01
  -0.34586   0.00000    0.4017068875E+00    0.3103994299E-06   -0.3942004483E-01
  -0.33584   0.00000    0.4096590779E+00    0.2827122550E-06   -0.2499929534E-01
  -0.32582   0.00000    0.4182185004E+00    0.2547478845E-06   -0.1075997635E-01
  -0.31579   0.00000    0.4273085738E+00    0.2267477817E-06    0.3187504651E-02
